country,ign,team_name_full,shorthand,standings,role,agent_1,agent_2,agent_3,maps,k,d,a,kd,kda,acs_per_map,k_per_map,d_per_map,a_per_map,language_1,language_2,language_3
Philippines,irisMonster,Tyrant Esports,TYR,9,Anchor,Killjoy,Cypher,Viper,12,201,179,35,1.12,1.31,211,16.7,14.9,2.9,Filipino,English,NaN
Philippines,YoungPork,Subversive,SVR,10,Flash,Gekko,Fade,KAY/O,17,243,263,68,0.92,1.18,210,14.2,15.4,4,Filipino,English,NaN
Philippines,Ash,Tyrant Esports,TYR,9,Entry,Jett,Cypher,Iso,18,277,311,102,0.89,1.21,210,15.3,17.2,5.6,Filipino,English,NaN
Philippines,Grooovy,Rank El Cuties,QT,8,Recon,Sova,Viper,Fade,13,191,194,92,0.98,1.45,209,14.6,14.9,7,Filipino,English,NaN
Philippines,PapiChulo,NAOS Esports,NAOS,1,Smoker,Omen,Viper,Brimstone,28,456,341,237,1.33,2.03,209,16.2,12.1,8.4,Filipino,English,NaN
Philippines,N1ER,Tyrant Esports,TYR,9,Entry,Jett,Raze,Sage,20,315,350,70,0.9,1.1,206,15.7,17.5,3.5,Filipino,English,NaN
Philippines,ayap,Carti World,CW,5,Flash,Gekko,Sova,Viper,20,314,306,137,1.02,1.47,204,15.7,15.3,6.8,Filipino,English,NaN
Philippines,Owen q t,OLD STINKY CAT,MEOW,5,Smoker,Omen,Viper,Brimstone,17,240,255,152,0.94,1.53,202,14.1,15,8.9,Filipino,English,NaN
Philippines,Dignified,OLD STINKY CAT,MEOW,5,Flash,Skye,Gekko,Breach,17,270,230,135,1.17,1.76,201,15.8,13.5,7.9,Filipino,English,NaN
Philippines,Kakarot,ZOL Esports,ZOL,2,Entry,Raze,Jett,Neon,37,521,574,202,0.9,1.25,200,14,15.5,5.4,Filipino,English,NaN
Philippines,Ichisolo,Carti World,CW,5,Anchor,Killjoy,Cypher,Sova,22,326,325,121,1,1.37,199,14.8,14.7,5.5,Filipino,English,NaN
Philippines,Jacobbb,Rank El Cuties,QT,8,Anchor,Killjoy,Cypher,Reyna,13,193,203,45,0.95,1.17,199,14.8,15.6,3.4,Filipino,English,NaN
Philippines,Aeonyx,OLD STINKY CAT,MEOW,5,Anchor,Cypher,Killjoy,Brimstone,17,247,255,77,0.96,1.27,198,14.5,15,4.5,Filipino,English,NaN
Philippines,Astro,Carti World,CW,5,Smoker,Omen,Viper,Clove,22,334,327,217,1.02,1.68,196,15.1,14.8,9.8,Filipino,English,NaN
Philippines,Nexi,NAOS Esports,NAOS,1,Recon,KAY/O,Viper,Sova,28,404,398,218,1.01,1.56,193,14.4,14.2,7.7,Filipino,English,NaN
Philippines,Foods,Subversive,SVR,10,Entry,Raze,Jett,Yoru,17,212,283,52,0.74,0.93,192,12.4,16.6,3,Filipino,English,NaN
Philippines,witz,Oasis Gaming,OAS,3,Recon,Skye,Sova,KAY/O,23,342,347,216,0.98,1.6,192,14.8,15,9.3,Filipino,English,NaN
Philippines,SecondLove,JustUs,JST,4,Anchor,Cypher,Killjoy,Fade,24,332,339,142,0.97,1.39,191,13.8,14.1,5.9,Filipino,English,NaN
Philippines,kvzx,ZOL Esports,ZOL,2,Recon,Sova,Gekko,Omen,37,498,507,279,0.98,1.53,191,13.4,13.7,7.5,Filipino,English,NaN
Philippines,DizzyFps,OLD STINKY CAT,MEOW,5,Entry,Jett,Gekko,Sova,15,207,228,78,0.9,1.25,191,13.8,15.2,5.2,Filipino,English,NaN
Philippines,Chanyboi,Carti World,CW,5,Recon,KAY/O,Sova,Fade,22,309,338,228,0.91,1.58,189,14,15.3,10.3,Filipino,English,NaN
Philippines,Emman,NAOS Esports,NAOS,1,Flash,Gekko,Skye,Fade,28,402,405,189,0.99,1.45,188,14.3,14.4,6.7,Filipino,English,NaN
Philippines,Repulsive,JustUs,JST,4,Smoker,Omen,Brimstone,NaN,18,228,252,199,0.9,1.69,182,12.6,14,11,Filipino,English,NaN
Philippines,Yort,Rank El Cuties,QT,8,Recon,KAY/O,Skye,Viper,10,129,140,76,0.92,1.46,182,12.9,14,7.6,Filipino,English,NaN
Philippines,GabbyDiz,Rank El Cuties,QT,8,Smoker,Omen,Viper,KAY/O,13,179,197,103,0.9,1.43,180,13.7,15.1,7.9,Filipino,English,NaN
Philippines,Chaze,Tyrant Esports,TYR,9,Recon,Sova,Skye,Gekko,16,201,253,124,0.79,1.28,179,12.5,15.8,7.7,Filipino,English,NaN
Philippines,DubsteP,Oasis Gaming,OAS,3,Smoker,Omen,Brimstone,Sage,23,324,344,187,0.94,1.48,179,14,14.9,8.1,Filipino,English,NaN
Philippines,Xty,Avernus Esports,AVN,7,Flash,Gekko,Killjoy,Breach,19,238,279,108,0.85,1.24,178,12.5,14.6,5.6,Filipino,English,NaN
Philippines,eur,Avernus Esports,AVN,7,Smoker,Omen,Viper,Raze,19,225,285,132,0.78,1.25,172,11.8,15,6.9,Filipino,English,NaN
Philippines,Chowdy,Tyrant Esports,TYR,9,Smoker,Viper,KAY/O,Omen,20,249,330,163,0.75,1.24,172,12.4,16.5,8.1,Filipino,English,NaN
Philippines,Stazy,JustUs,JST,4,Flash,KAY/O,Skye,Gekko,8,87,119,49,0.73,1.14,167,10.8,14.8,6.1,Filipino,English,NaN
Philippines,micr0,ZOL Esports,ZOL,2,Flash,KAY/O,Gekko,Omen,17,191,244,122,0.78,1.28,166,11.2,14.3,7.1,Filipino,English,NaN
Philippines,Hirenkyaku,Subversive,SVR,10,Anchor,Killjoy,Viper,Sova,17,181,278,51,0.65,0.83,161,10.6,16.3,3,Filipino,English,NaN
Philippines,Sanji,Subversive,SVR,10,Smoker,Omen,Brimstone,Sova,11,95,183,70,0.51,0.9,140,8.6,16.6,6.3,Filipino,English,NaN
Philippines,cms,Subversive,SVR,10,Anchor,Killjoy,Sova,Viper,15,129,248,38,0.52,0.67,133,8.6,16.5,2.5,Filipino,English,NaN
Philippines,SLY,Avernus Esports,AVN,7,Smoker,Viper,Killjoy,Harbor,9,75,145,35,0.51,0.75,120,8.3,16.1,3.8,Filipino,English,NaN
